event_id,severity,source_location,observed,action,status,rationale
"O012-ADV-0547","P1","authority/upstream/math-notes-563194fae879178b9a6871b249513bfc27968975/tree/algebraic_topology.tex:3571-3589; reader:#o012-fom-u007-audit-skeleta-proof","[FOM-U007-SRC-001] The long-exact-sequence diagram omits parentheses around the left relative group and concludes H_k(X^(n-1)) is isomorphic to H_k(X^(k)) instead of the adjacent H_k(X^(n)).","restore the typed relative group and the adjacent-skeleton isomorphism before iterating the vanishing argument","corrected_in_translation","makes the exact-sequence types and induction indices consistent"
"O012-ADV-0548","P2","authority/upstream/math-notes-563194fae879178b9a6871b249513bfc27968975/tree/algebraic_topology.tex:3596-3602; reader:#o012-fom-u007-audit-cellular-chain-argument","[FOM-U007-SRC-002] The cellular chain group is defined for X and then its argument changes to an undefined W.","use C_n^CW(X) consistently","corrected_in_translation","preserves the only space introduced by the definition"
"O012-ADV-0549","P1","authority/upstream/math-notes-563194fae879178b9a6871b249513bfc27968975/tree/algebraic_topology.tex:3647-3658,4117-4124; reader:#o012-fom-u007-audit-incidence-formula/#o012-fom-u007-audit-projective-incidence-quotient","[FOM-U007-SRC-003] The wedge-quotient denominator repeats the beta sphere for every delta not equal to beta and the attaching component is typed between n-spheres although all displayed maps have dimension n-1.","collapse every non-beta summand S_delta^(n-1) and type phi_(alpha beta):S_alpha^(n-1) to S_beta^(n-1)","corrected_in_translation","restores the quotient projection and the degree-bearing map between equal-dimensional spheres"
"O012-ADV-0550","P2","authority/upstream/math-notes-563194fae879178b9a6871b249513bfc27968975/tree/algebraic_topology.tex:3830-3836,3960-3962; reader:#o012-fom-u007-audit-nullhomotopy","[FOM-U007-SRC-004] Null-homotopic maps of based spaces are called zero maps.","state that the space maps are homotopik-nol and that their degrees and cellular-boundary coefficients are zero","clarified_in_translation","separates a topological homotopy statement from an algebraic zero homomorphism"
"O012-ADV-0551","P1","authority/upstream/math-notes-563194fae879178b9a6871b249513bfc27968975/tree/algebraic_topology.tex:4070-4077; reader:#o012-fom-u007-audit-klein-incidence","[FOM-U007-SRC-005] The Klein-bottle calculation names deg(phi_(Delta a)) twice and then uses two coefficients in d_2(Delta)=2(a+b).","recompute both oriented exponent sums from the displayed polygon and name the a and b components separately","corrected_in_translation","the displayed cell structure has exponent sum plus or minus two for both basis edges and yields the stated isomorphic quotient"
"O012-ADV-0552","P3","authority/upstream/math-notes-563194fae879178b9a6871b249513bfc27968975/tree/algebraic_topology.tex:4081-4086; reader:#o012-fom-u007-audit-klein-incidence","[FOM-U007-SRC-006] The final free integer summand is typeset with plain Z rather than the source integer macro.","normalize the summand to mathbb Z","corrected_in_translation","keeps the group notation deterministic without changing its value"
"O012-ADV-0553","P1","authority/upstream/math-notes-563194fae879178b9a6871b249513bfc27968975/tree/algebraic_topology.tex:4143-4149; reader:#o012-fom-u007-audit-projective-dimensions","[FOM-U007-SRC-007] A preimage point for the n-dimensional projective-space attaching component is declared to lie in S^1 although the map has domain S^(n-1).","replace S^1 by S^(n-1) and retain dimensionally typed local neighborhoods","corrected_in_translation","makes the local-degree argument valid in every dimension under discussion"
"O012-ADV-0554","P2","authority/upstream/math-notes-563194fae879178b9a6871b249513bfc27968975/tree/algebraic_topology.tex:4151-4165; reader:#o012-fom-u007-audit-projective-dimensions","[FOM-U007-SRC-008] The source writes deg(d_n) after computing the degree of a sphere map, although d_n is a homomorphism of cellular chain groups.","state that the sphere map has degree 1+(-1)^n and therefore d_n is multiplication by two for even n and the zero homomorphism for odd n","corrected_in_translation","separates topological degree from the induced integer-multiplication homomorphism"
"O012-ADV-0555","P2","authority/upstream/math-notes-563194fae879178b9a6871b249513bfc27968975/tree/algebraic_topology.tex:4070-4072; reader:#o012-fom-u007-audit-klein-boundary-wording","The source calls partial D_Delta^2 the boundary of the Klein bottle even though the Klein bottle is a closed surface.","identify the domain as the boundary of the fundamental two-cell","clarified_in_translation","retains the intended attaching loop without assigning a topological boundary to a closed surface"
"O012-ADV-0556","P1","authority/upstream/math-notes-563194fae879178b9a6871b249513bfc27968975/tree/algebraic_topology.tex:3525-3594; reader:#o012-fom-u007-repair-pr13","[FOM-PR-13] The skeleton lemma is stated for arbitrary CW complexes but the active proof stops after the finite-dimensional case.","prove stabilization through the successive skeleton long exact sequences and singular-homology continuity over the filtered CW union","proof_completed_in_translation","closes the infinite-dimensional case without promoting inactive source comments or using cellular homology circularly"
"O012-ADV-0557","P1","authority/upstream/math-notes-563194fae879178b9a6871b249513bfc27968975/tree/algebraic_topology.tex:3596-3640,3684-4184; reader:#o012-fom-u007-repair-pr14","[FOM-PR-14] The source defines cellular chains and immediately reports ordinary homology computations without stating or proving that cellular-chain homology agrees with singular homology.","state and prove the natural cellular-homology theorem from the skeletal filtration and exact sequences before using ordinary-homology notation","proof_completed_in_translation","justifies every subsequent cellular computation and records its functorial scope"
"O012-ADV-0558","P1","authority/upstream/math-notes-563194fae879178b9a6871b249513bfc27968975/tree/algebraic_topology.tex:3642-3664; reader:#o012-fom-u007-repair-pr15","[FOM-PR-15] The cellular incidence-number formula is asserted and used without a proof relating attaching components to the connecting homomorphism and oriented cell generators.","derive each coefficient through the boundary map of the cell pair, the skeleton quotient, the beta projection, and the degree on oriented spheres","proof_completed_in_translation","binds the practical computation formula to the abstract differential with explicit sign conventions"
